Fecha,Hidraulica,Turbinacion bombeo,Nuclear,Carbon,Motores diesel,Turbina de gas,Turbina de vapor,Ciclo combinado,Eolica,Solar fotovoltaica,Solar termica,Otras renovables,Cogeneracion,Residuos no renovables,Residuos renovables,Generacion total
03/07/2015,68.070201,0.966484,143.619072,199.109226,9.626734,3.3878850000000003,6.603479999999999,85.92727599999999,174.829317,31.291309000000002,29.044297,10.043528,69.404889,6.016206,2.022359,839.962263
04/07/2015,64.28985,1.7824570000000002,143.21409,193.66583300000002,9.19486,3.0120210000000003,5.45051,83.181441,109.183064,30.697284,27.145688999999997,10.003259,64.648973,6.7662885,2.3401125,754.5757319999999
05/07/2015,56.54198,3.4241819999999996,142.678721,187.752814,8.477156,2.667265,4.882241,66.72435899999999,101.692653,30.311339,26.599107,9.889501000000001,61.493292000000004,6.813636000000001,2.508747,712.4569929999999
06/07/2015,87.43106,7.117293,142.045334,210.609713,9.237896000000001,4.6549629999999995,5.984519000000001,128.905606,102.484935,30.890865,26.986558000000002,9.683333000000001,66.706829,6.8178815,2.3743695,841.9311549999998
07/07/2015,95.29959699999999,5.034655,141.64178099999998,210.250936,9.931215,4.03545,7.2996490000000005,159.063617,83.34811,30.723919000000002,27.754751,9.984361000000002,67.490917,6.7694030000000005,2.375787,861.0041479999999
08/07/2015,68.052425,1.8552870000000001,141.22890900000002,204.782895,9.893441000000001,4.1860919999999995,7.776471,130.315062,149.850878,31.334014,27.618599999999997,9.405831000000001,69.508668,6.993335,2.4420610000000003,865.243969
09/07/2015,73.168216,1.340294,141.031492,201.507087,10.341761,3.285348,7.5870619999999995,138.78086100000002,131.96063800000002,32.183347000000005,29.384719,9.560091,71.61999899999999,6.762776,2.373363,860.8870540000001
10/07/2015,72.001523,1.466631,141.31241599999998,210.408747,10.143523,3.193976,7.378843,138.03457999999998,92.682307,32.423866000000004,30.836284,9.407342,72.853094,7.6152809999999995,2.568727,832.3271399999999
11/07/2015,58.072239,2.079141,143.413278,195.54570800000002,10.104829,2.459938,6.307993000000001,80.46195399999999,99.93170500000001,32.143934,32.217237000000004,9.520929,67.428436,7.5775575,2.5589375,749.8238160000001
12/07/2015,53.068125,1.267684,149.464297,187.78237,9.599343000000001,2.39789,5.334759,73.486885,72.866921,32.421687,32.658251,10.195184999999999,64.797139,7.68588,2.556803,705.583219
13/07/2015,75.261731,1.3630250000000002,152.692421,196.11000099999998,10.67632,3.1020030000000003,6.904807,157.699077,84.42647199999999,32.315839,32.461848,10.130345,71.492955,7.6393485,2.5284815,844.8046740000001
14/07/2015,74.420087,5.762747,162.316818,202.20716000000002,10.814112,3.221085,6.9169089999999995,153.025579,97.974881,31.844675,32.140573,9.813533,72.15610400000001,7.4055029999999995,2.511251,872.531017
15/07/2015,75.094267,6.888397,163.681728,205.559171,10.552382,3.963232,6.607489999999999,160.592099,84.32015,30.570614000000003,29.695699,9.993602999999998,72.204802,7.3915055,2.4708275,869.585967
16/07/2015,69.02324,0.6121169999999999,163.970128,205.236576,11.030598,3.6677939999999998,6.370513,165.502453,91.526101,28.198925,24.625812000000003,10.230128,73.24422,7.343339,2.384343,862.9662870000001
17/07/2015,74.558455,6.057279,163.771984,209.642052,10.941522,4.020901,6.703065,171.62293100000002,76.598273,23.482341,10.43304,10.162492,73.414837,7.505917,2.451159,851.3662479999999
18/07/2015,55.295454,1.0382090000000002,154.88004800000002,195.462626,10.553375,2.866792,5.748988000000001,98.523016,99.70012,28.199487,23.724528999999997,10.288841,67.067253,7.318808,2.441181,763.1087269999999
19/07/2015,49.637327,3.270534,160.99196,191.56504199999998,9.520303,2.548964,5.38035,74.537679,61.064267,29.424758999999998,27.763188999999997,10.342654,64.844997,7.552248,2.430193,700.8744660000001
20/07/2015,79.668155,8.263245000000001,164.12156299999998,213.55689900000002,10.721172000000001,3.392035,7.21354,169.922114,41.713782,30.473804,30.75929,10.141932,70.351434,7.599245,2.419232,850.317442
21/07/2015,71.980856,3.8091559999999998,161.849524,209.575383,11.003472,3.642271,7.245038999999999,186.30936499999999,64.216352,29.458131,30.975452,9.959618,71.997456,7.228435999999999,2.422041,871.6725520000001
22/07/2015,65.339973,3.0425259999999996,163.60547200000002,194.643583,10.846812,3.8894430000000004,7.366653,176.858385,87.45913499999999,30.035879,31.19343,10.242597,72.88,7.460599,2.409964,867.2744510000001
23/07/2015,76.572712,3.882665,160.72838399999998,203.341427,11.028141,3.991864,7.013104,166.77726199999998,64.89399399999999,30.722631,31.618109,10.352518,72.315559,7.37591,2.351104,852.965384
24/07/2015,54.582797,1.043314,163.62465,210.089838,10.977726,3.760904,7.1211850000000005,100.187401,129.809921,30.956443,30.858179,10.336544,72.258946,7.326812,2.3967840000000002,835.3314440000001
25/07/2015,43.337047,5.121474,164.23389699999998,181.925711,10.678784,2.862708,6.467432,60.357138,129.570231,31.17808,31.473841,10.058409,67.238557,7.5223005,2.3993775,754.424987
26/07/2015,42.370754999999996,1.950237,164.08704500000002,177.743633,9.928773,2.54825,5.81038,57.076243999999996,89.461155,31.249272,31.479598000000003,10.061402,65.069205,7.733306499999999,2.4254205,698.994676
27/07/2015,59.556394,5.624998,164.002569,200.394745,10.709575999999998,3.8995300000000004,6.881187,105.491773,96.838205,31.19369,32.075175,9.776534,71.065362,7.6725975,2.3785465,807.560882
28/07/2015,65.316029,7.735412,163.693224,210.10345,10.815595,3.504462,7.297421999999999,118.539793,77.658525,31.006685,31.3578,9.904276,71.671576,7.0032700000000006,2.043511,817.6510299999999
29/07/2015,67.067015,8.557214,161.66688699999997,217.597422,10.978688,3.676002,6.518324,126.58241000000001,90.792549,29.866563,29.847690999999998,9.706134,71.467478,7.0556835,2.0522745,843.4323350000001
30/07/2015,50.985188,3.505878,161.952066,214.118281,11.357942,3.043745,6.403154000000001,92.843575,151.331339,26.750623,30.482962999999998,9.95591,72.51668799999999,7.299171,2.1900030000000004,844.7365260000001
31/07/2015,56.937129,4.523999,161.57111300000003,205.912096,11.20312,3.1707199999999998,7.153316,78.04706200000001,139.332261,23.079088,25.200315999999997,10.324974000000001,73.773882,7.264884,2.224402,809.7183620000002
01/08/2015,54.975904,4.375735,161.513562,184.436433,10.799681,2.599885,6.8519440000000005,64.050416,88.52258,29.614937,28.05776,10.320727999999999,67.050088,7.276823,2.1216120000000003,722.5680880000002
02/08/2015,49.392085,5.645239999999999,161.60481,134.45209899999998,10.646728999999999,2.1603470000000002,5.906039,53.652322,115.50806,30.297267,29.155715,10.036925,63.529663,7.440619,2.180497,681.6084169999999
03/08/2015,63.895421999999996,5.657989,160.794264,195.02832800000002,11.072711,3.462402,6.519932,101.700988,105.235837,25.437614,16.236175,9.735263999999999,66.343473,6.9551785,1.6526794999999999,779.728257
04/08/2015,72.511985,9.575681000000001,160.214639,214.69474,10.677491,3.573334,6.628003,116.720523,54.77751799999999,30.171738,23.674702,9.72407,65.945532,7.2716715,2.3301645,788.4917919999999
05/08/2015,79.055377,5.7614600000000005,160.18938599999998,209.614774,10.477323,3.947235,7.525618000000001,95.762561,81.734153,29.897985000000002,27.335078000000003,9.770014999999999,65.193505,7.5258255,2.4471165,796.2374119999998
06/08/2015,78.071725,5.058563,160.128625,198.629542,11.086495000000001,3.7502910000000003,6.406513,136.284334,63.233504,26.949088,17.746771,10.024566,66.518363,7.3186475,2.4255645,793.632592
07/08/2015,74.606995,6.4194960000000005,159.92335699999998,186.281693,11.349049,3.888601,6.931634,121.88064,99.96666499999999,23.523272000000002,4.945436,10.140132,67.44362600000001,7.2243059999999995,2.549022,787.0739239999999
08/08/2015,61.930087,2.806471,160.396435,163.288461,10.980561999999999,3.182506,6.286279,70.57709600000001,130.487634,17.167825,3.503584,10.772549000000001,63.889071,7.7312259999999995,2.5870390000000003,715.5868250000002
09/08/2015,47.598068,5.092469,160.770317,134.167752,10.387559,2.7131619999999996,5.439319,67.98899300000001,144.708404,24.139784,6.501005,10.54746,62.007418,7.626855,2.5848090000000004,692.2733739999999
10/08/2015,60.06022,5.557042,160.57664000000003,188.32695999999999,11.126325000000001,4.550219,6.488013,114.60499300000001,67.168599,27.668267,15.183860000000001,10.529333000000001,66.761475,7.426614,2.512315,748.5408749999999
11/08/2015,57.988161,7.4634350000000005,159.38364,203.957377,11.235117,4.381093,6.241698,113.23989,75.599673,26.69225,14.990298000000001,10.103723,67.940216,7.6179775,2.5494805,769.384029
12/08/2015,53.411919999999995,3.144502,157.295706,208.121398,11.262272999999999,4.342589,6.099613000000001,111.403784,87.598675,24.658495,10.664765,10.389867,67.60769400000001,7.3102365,2.2016295,765.5131469999999
13/08/2015,41.546322,1.981846,157.726976,156.569552,11.434739,4.779745,6.766305999999999,66.51968799999999,200.82828099999998,29.378887,22.729266,10.70551,66.521541,7.524466,2.3047649999999997,787.3178899999998
14/08/2015,43.814673,4.873045,158.354159,160.97053400000001,10.890221,3.8083470000000004,7.0202860000000005,70.42172900000001,112.164395,27.657391,25.504724999999997,10.748258,67.239575,7.734482,2.521088,713.7229079999998
15/08/2015,41.61339,5.290119,158.32639300000002,141.688791,9.999658,2.722922,5.752727,59.653678,78.724265,25.772031,22.860008999999998,10.804666,63.676767,7.715728,2.406964,637.0081080000001
16/08/2015,41.399785,6.058424,158.37901300000001,144.537429,9.38925,2.509574,5.484459,65.370275,50.065976,26.120507,24.05859,10.718904,61.654383,7.8397435,2.5050605,616.0913730000001
17/08/2015,47.650717,6.750295,158.50233799999998,186.27839600000001,10.501104,3.21997,6.983248,86.518412,70.080874,27.466622,24.375602999999998,10.307516,65.199553,7.5564135,2.3149265,713.7059879999998
18/08/2015,43.003561000000005,1.512991,159.207015,192.133106,10.342917,3.444035,7.0303249999999995,76.43842500000001,90.286226,27.559399000000003,27.144666,10.207171,66.763364,7.244353,2.143852,724.4614060000001
19/08/2015,51.932083,14.356301,159.797362,197.815927,10.425784,3.345085,7.363356,73.56222500000001,65.135759,28.075237,26.27593,10.446446,68.285822,7.014814,2.1564319999999997,725.988563
20/08/2015,56.374413999999994,14.114409,159.822059,207.98097,10.447653,3.0757130000000004,7.107023,79.127772,64.491691,29.049362000000002,26.377861,10.604618,68.529235,7.365470999999999,2.2819409999999998,746.7501919999999
21/08/2015,60.809050000000006,7.704255,159.783802,212.186183,10.497429,3.117563,6.884683,90.636184,74.58288,25.911356,19.529141,10.373724,68.293384,7.3552740000000005,2.335458,760.000366
22/08/2015,39.272076,4.445003,159.894275,180.814094,10.075621,3.483805,5.93431,60.895103999999996,106.939545,25.558804,20.59782,10.46033,64.126855,7.453257499999999,2.3705974999999997,702.3214969999999
