fecha,indicativo,nombre,provincia,prec,velmedia,sol,longitud,latitud
08/2017,9619,LA SEU D'URGELL,LLEIDA,29.7,,,1.4630555555555556,42.35472222222222
08/2017,9698U,TALARN,LLEIDA,25.599999999999998,2.92258064516129,9.506451612903225,0.8652777777777777,42.20527777777778
08/2017,9720X,TÀRREGA,LLEIDA,5.5,1.7677419354838708,,1.1494444444444445,41.650555555555556
08/2017,9771C,LLEIDA,LLEIDA,13.5,2.42258064516129,10.296774193548387,0.5980555555555556,41.626111111111115
08/2017,9784P,BIELSA,HUESCA,76.0,1.3,,0.22472222222222224,42.63
08/2017,9898,"HUESCA, AEROPUERTO",HUESCA,19.599999999999998,2.925806451612903,9.935483870967742,-0.32555555555555554,42.08444444444444
08/2017,9981A,ESTACIÓN DE TORTOSA (ROQUETES),TARRAGONA,12.6,3.0903225806451613,8.94516129032258,0.49333333333333335,40.82027777777778
08/2017,9987P,SANT JAUME D'ENVEJA,TARRAGONA,9.5,2.458064516129032,,0.81,40.69916666666666
08/2017,9990X,"NAUT ARAN, ARTIES ",LLEIDA,100.49999999999999,1.1290322580645162,,0.8769444444444445,42.70027777777778
08/2017,B013X,"ESCORCA, LLUC",ILLES BALEARS,18.9,0.864516129032258,,2.8858333333333333,39.82333333333334
08/2017,B228,"PALMA, PUERTO",ILLES BALEARS,5.7,2.225806451612903,9.629032258064516,2.625277777777778,39.555277777777775
08/2017,B248,"SIERRA DE ALFABIA, BUNYOLA",ILLES BALEARS,52.800000000000004,3.6516129032258067,,2.7130555555555556,39.735
08/2017,B278,"PALMA DE MALLORCA, AEROPUERTO",ILLES BALEARS,8.9,4.383870967741935,9.529032258064515,2.736666666666667,39.56083333333333
08/2017,B346X,PORRERES,ILLES BALEARS,9.8,1.6677419354838707,,3.0191666666666666,39.52166666666667
08/2017,B434X,PORTOCOLOM  ,ILLES BALEARS,8.6,3.429032258064516,10.151612903225805,3.2716666666666665,39.41444444444444
08/2017,B569X,CAPDEPERA,ILLES BALEARS,12.4,5.032258064516129,,3.4780555555555557,39.71666666666667
08/2017,B691Y,SA POBLA,ILLES BALEARS,6.2,3.0032258064516126,10.26774193548387,3.0166666666666666,39.74916666666667
08/2017,B893,"MENORCA, AEROPUERTO",ILLES BALEARS,11.3,4.873333333333333,9.932258064516128,4.2155555555555555,39.85472222222222
08/2017,B954,"IBIZA, AEROPUERTO",ILLES BALEARS,35.00000000000001,3.761290322580645,9.638709677419355,1.3844444444444444,38.87638888888889
08/2017,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,0.0,7.709677419354839,10.580645161290322,-13.600277777777777,28.951944444444443
08/2017,C129Z,TAZACORTE,STA. CRUZ DE TENERIFE,0.0,1.6677419354838707,,-17.915277777777778,28.59583333333333
08/2017,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,0.0,5.65,8.23225806451613,-17.755,28.633055555555558
08/2017,C229J,PÁJARA,LAS PALMAS,0.1,2.4322580645161294,,-14.358055555555556,28.049166666666668
08/2017,C249I,FUERTEVENTURA AEROPUERTO,LAS PALMAS,0.0,6.15483870967742,10.051612903225807,-13.863055555555555,28.44472222222222
08/2017,C329Z,SAN SEBASTIÁN DE LA GOMERA,STA. CRUZ DE TENERIFE,0.0,2.893548387096774,,-17.11138888888889,28.08972222222222
08/2017,C429I,TENERIFE SUR AEROPUERTO,STA. CRUZ DE TENERIFE,0.0,6.554838709677419,10.37741935483871,-16.561111111111114,28.046944444444446
08/2017,C430E,IZAÑA,STA. CRUZ DE TENERIFE,0.0,6.125806451612903,12.148387096774194,-16.499444444444446,28.30888888888889
08/2017,C439J,GÜÍMAR,STA. CRUZ DE TENERIFE,0.0,4.354838709677419,,-16.38222222222222,28.31833333333333
08/2017,C447A,TENERIFE NORTE AEROPUERTO,STA. CRUZ DE TENERIFE,7.6,5.351612903225806,8.806451612903226,-16.329444444444444,28.4775
08/2017,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,0.2,2.8161290322580643,11.106451612903227,-16.255277777777778,28.46333333333333
08/2017,C459Z,PUERTO DE LA CRUZ,STA. CRUZ DE TENERIFE,0.4,2.703225806451613,,-16.548055555555557,28.418055555555558
08/2017,C629X,"MOGÁN, PUERTO",LAS PALMAS,0.0,2.7096774193548385,,-15.764166666666666,27.81638888888889
08/2017,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,0.1,8.306451612903226,,-15.395277777777777,27.91777777777778
08/2017,C659H,"LAS PALMAS DE GRAN CANARIA, SAN CRISTOBAL",LAS PALMAS,0.7,5.309677419354839,,-15.416111111111112,28.08972222222222
08/2017,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,0.2,2.990322580645161,,-15.421388888888888,28.113055555555558
08/2017,C689E,MASPALOMAS,LAS PALMAS,0.0,2.5903225806451613,,-15.595833333333333,27.735833333333336
08/2017,C929I,HIERRO AEROPUERTO,STA. CRUZ DE TENERIFE,0.1,7.029032258064516,8.361290322580645,-17.88888888888889,27.81888888888889
09/2017,0002I,VANDELLÒS  ,TARRAGONA,38.0,2.013333333333333,,0.8713888888888889,40.95805555555556
09/2017,0016A,REUS AEROPUERTO,TARRAGONA,39.6,3.533333333333333,8.326666666666666,1.163611111111111,41.144999999999996
09/2017,0076,BARCELONA AEROPUERTO,BARCELONA,64.9,4.866666666666666,6.096666666666667,2.0700000000000003,41.29277777777778
09/2017,0149X,MANRESA,BARCELONA,37.199999999999996,2.243333333333333,7.606896551724137,1.840277777777778,41.72
09/2017,0200E,"BARCELONA, FABRA",BARCELONA,53.3,3.92,6.42,2.1241666666666665,41.41833333333333
09/2017,0201D,BARCELONA,BARCELONA,37.8,3.9633333333333334,,2.2,41.39055555555556
09/2017,0252D,ARENYS DE MAR,BARCELONA,87.39999999999999,1.34,,2.54,41.587500000000006
09/2017,0255B,SANTA SUSANNA,BARCELONA,7.5,1.6833333333333333,,2.6969444444444446,41.65083333333333
09/2017,0324A,RIPOLL,GIRONA,53.3,0.93,,2.196111111111111,42.19138888888889
09/2017,0367,GIRONA AEROPUERTO,GIRONA,53.3,2.73,6.8549999999999995,2.763333333333333,41.91166666666666
09/2017,0372C,PORQUERES,GIRONA,66.2,1.2607142857142857,,2.763611111111111,42.10444444444445
09/2017,1002Y,"BAZTAN, IRURITA ",NAVARRA,136.8,0.49,,-1.5430555555555554,43.13583333333333
09/2017,1014,"HONDARRIBIA, MALKARROA",GIPUZKOA,238.9,2.49,5.443333333333333,-1.7922222222222222,43.356944444444444
09/2017,1014A,DONOSTIA / SAN SEBASTIÁN AEROPUERTO,GIPUZKOA,267.2,2.493333333333333,5.443333333333333,-1.7922222222222222,43.356944444444444
09/2017,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,135.1,3.68,5.826666666666667,-2.041111111111111,43.30638888888888
09/2017,1037Y,ZUMARRAGA,GIPUZKOA,78.0,1.4933333333333332,,-2.3175,43.080000000000005
09/2017,1041A,ZUMAIA,GIPUZKOA,75.9,2.99,,-2.2511111111111113,43.30222222222222
09/2017,1050J,ELGOIBAR,GIPUZKOA,88.8,1.0366666666666666,,-2.413333333333333,43.20944444444445
09/2017,1055B,LEKEITIO,BIZKAIA,97.0,3.893333333333333,,-2.5102777777777776,43.37694444444445
09/2017,1057B,MATXITXAKO,BIZKAIA,178.8,5.038461538461538,,-2.7527777777777778,43.45388888888889
09/2017,1059X,PUNTA GALEA,BIZKAIA,145.1,2.4633333333333334,,-3.0216666666666665,43.375
09/2017,1078I,GÜEÑES,BIZKAIA,69.0,0.26,,-3.104722222222222,43.20333333333333
09/2017,1082,BILBAO AEROPUERTO,BIZKAIA,113.60000000000001,2.3800000000000003,4.9366666666666665,-2.906388888888889,43.29805555555556
09/2017,1083L,CASTRO URDIALES,CANTABRIA,111.6,2.7633333333333336,,-3.233888888888889,43.39472222222222
09/2017,1109,SANTANDER AEROPUERTO,CANTABRIA,174.6,2.5900000000000003,5.183333333333334,-3.8255555555555554,43.42388888888889
09/2017,1111,SANTANDER,CANTABRIA,153.2,3.6133333333333337,6.13,-3.8005555555555555,43.49111111111111
09/2017,1111X,SANTANDER,CANTABRIA,151.8,4.046666666666667,6.37,-3.8005555555555555,43.49111111111111
09/2017,1159,SAN VICENTE DE LA BARQUERA,CANTABRIA,107.5,2.94,,-4.392222222222222,43.39333333333333
09/2017,1183X,LLANES,ASTURIAS,133.2,2.531034482758621,5.4678571428571425,-4.748055555555555,43.42027777777778
09/2017,1207U,"GIJÓN, CAMPUS",ASTURIAS,117.2,1.9600000000000002,6.293333333333334,-5.621111111111111,43.52305555555555
09/2017,1208H,"GIJÓN, PUERTO",ASTURIAS,109.4,,5.7733333333333325,-5.700833333333334,43.559999999999995
09/2017,1210X,CABO PEÑAS,ASTURIAS,61.6,2.95,,-5.8486111111111105,43.655833333333334
09/2017,1212E,ASTURIAS AEROPUERTO,ASTURIAS,94.3,2.7733333333333334,5.9366666666666665,-6.0441666666666665,43.566944444444445
09/2017,1221D,PAJARES-VALGRANDE,ASTURIAS,55.5,1.9066666666666667,,-5.776388888888889,42.978611111111114
09/2017,1249I,OVIEDO,ASTURIAS,62.6,1.8900000000000001,6.216666666666667,-5.874166666666667,43.35333333333333
09/2017,1249X,OVIEDO,ASTURIAS,61.8,2.02,6.483333333333333,-5.874166666666667,43.35333333333333
09/2017,1283U,CABO BUSTO,ASTURIAS,48.4,4.13,7.1,-6.47,43.56916666666667
09/2017,1331A,CASTROPOL,ASTURIAS,73.5,2.0366666666666666,,-7.0313888888888885,43.52472222222222
09/2017,1351,ESTACA DE BARES,A CORUÑA,53.8,6.543333333333334,6.420689655172414,-7.6850000000000005,43.78611111111111
09/2017,1387,A CORUÑA,A CORUÑA,43.0,3.0233333333333334,6.713333333333334,-8.421388888888888,43.365833333333335
09/2017,1387E,A CORUÑA AEROPUERTO,A CORUÑA,38.8,2.993333333333333,,-8.371944444444445,43.30694444444444
09/2017,1393,CABO VILÁN,A CORUÑA,36.9,5.444827586206896,,-9.210833333333333,43.160555555555554
09/2017,1400,FISTERRA,A CORUÑA,44.4,5.743333333333334,6.217241379310345,-9.29138888888889,42.92472222222222
09/2017,1428,SANTIAGO DE COMPOSTELA AEROPUERTO,A CORUÑA,17.1,2.6300000000000003,5.6899999999999995,-8.410555555555556,42.88805555555555
09/2017,1437O,MONTE IROITE,A CORUÑA,0.0,4.293333333333334,,-8.923333333333332,42.720555555555556
09/2017,1473A,PADRÓN,A CORUÑA,10.7,2.2,,-8.627222222222223,42.73833333333334
09/2017,1475X,SANTIAGO DE COMPOSTELA,A CORUÑA,36.8,0.8433333333333334,,-8.555833333333334,42.876111111111115
09/2017,1484C,PONTEVEDRA,PONTEVEDRA,33.2,1.4533333333333334,7.456666666666666,-8.615833333333333,42.43833333333333
09/2017,1495,VIGO AEROPUERTO,PONTEVEDRA,26.9,2.783333333333333,,-8.623888888888889,42.23861111111111
09/2017,1505,LUGO AEROPUERTO,LUGO,14.2,1.6866666666666668,5.91,-7.4575000000000005,43.11138888888889
09/2017,1542,PUERTO DE LEITARIEGOS,ASTURIAS,36.4,3.824,6.8500000000000005,-6.4141666666666675,42.994166666666665
09/2017,1549,PONFERRADA,LEON,7.8,1.7566666666666668,9.233333333333333,-6.6,42.56388888888888
09/2017,1631E,A POBRA DE TRIVES,OURENSE,10.6,2.3066666666666666,7.568965517241379,-7.2825,42.339444444444446
09/2017,1690A,OURENSE,OURENSE,5.0,1.1466666666666667,7.503333333333333,-7.859722222222222,42.32527777777778
09/2017,1700X,O CARBALLIÑO,OURENSE,7.3,0.76,,-8.092500000000001,42.421388888888885
09/2017,1735X,XINZO DE LIMIA,OURENSE,1.0,2.272727272727273,,-7.733611111111111,42.07916666666667
09/2017,2030,SORIA,SORIA,3.6000000000000005,2.3466666666666667,9.096666666666666,-2.4830555555555556,41.775
